gene_name	gene_ID	transcript_ID	alteration	chromosome_37	start_37	end_37	action	link	role_in_cancer
PMS2	ENSG00000122512	ENST00000265849	Loss	NA	NA	NA	Trial (thyroid ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	
PMS2	ENSG00000122512	ENST00000265849	Loss	NA	NA	NA	Trial (vulvar ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (GM)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (RCC)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (SCC Lung)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (breast ca)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (breast ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02338622	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02483858	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (gastric ca)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (head neck SCC)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (melanoma)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (melanoma)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (pancreatic ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Large Deletion	NA	NA	NA	Trial (thyroid ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (GM)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT02664935	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (RCC)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (SCC Lung)	https://clinicaltrials.gov/ct2/show/NCT01884285	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (SCC Lung)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (breast ca)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (breast ca)	https://clinicaltrials.gov/ct2/show/NCT01884285	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (breast ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT01884285	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02338622	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02483858	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (fallopian tube ca)	https://clinicaltrials.gov/ct2/show/NCT02392676	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (gastric ca)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (head neck SCC)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (head neck SCC)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (melanoma)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (melanoma)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT02392676	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (pancreatic ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (prim peritoneal ca)	https://clinicaltrials.gov/ct2/show/NCT02392676	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT01458067	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT01884285	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT02215096	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT02952534	tumour suppressor
PTEN	ENSG00000171862	ENST00000371953	Loss	NA	NA	NA	Trial (thyroid ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	tumour suppressor
RAD50	ENSG00000113522	ENST00000378823	Loss	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	
RAD50	ENSG00000113522	ENST00000378823	Loss	NA	NA	NA	Trial (SCC Lung)	https://clinicaltrials.gov/ct2/show/NCT03188965	
RAD50	ENSG00000113522	ENST00000378823	Loss	NA	NA	NA	Trial (SCLC)	https://clinicaltrials.gov/ct2/show/NCT03188965	
RAD50	ENSG00000113522	ENST00000378823	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	
RAD50	ENSG00000113522	ENST00000378823	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
RAD50	ENSG00000113522	ENST00000378823	Loss	NA	NA	NA	Trial (cervical ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
RAD50	ENSG00000113522	ENST00000378823	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	
RAD50	ENSG00000113522	ENST00000378823	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
RAD50	ENSG00000113522	ENST00000378823	Loss	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
RAD50	ENSG00000113522	ENST00000378823	Loss	NA	NA	NA	Trial (head neck SCC)	https://clinicaltrials.gov/ct2/show/NCT02797964	
RAD50	ENSG00000113522	ENST00000378823	Loss	NA	NA	NA	Trial (lung ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
RAD50	ENSG00000113522	ENST00000378823	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	
RAD50	ENSG00000113522	ENST00000378823	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
RAD50	ENSG00000113522	ENST00000378823	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	
RAD50	ENSG00000113522	ENST00000378823	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
RB1	ENSG00000139687	ENST00000267163	Loss	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT02664935	tumour suppressor
RET	ENSG00000165731	ENST00000355710	Amplification	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT02314481	oncogene
RET	ENSG00000165731	ENST00000355710	Amplification	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	oncogene
RET	ENSG00000165731	ENST00000355710	Amplification	NA	NA	NA	Trial (RCC)	https://clinicaltrials.gov/ct2/show/NCT02583542	oncogene
RET	ENSG00000165731	ENST00000355710	Amplification	NA	NA	NA	Trial (SCC Lung)	https://clinicaltrials.gov/ct2/show/NCT02583542	oncogene
RET	ENSG00000165731	ENST00000355710	Amplification	NA	NA	NA	Trial (breast ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	oncogene
RET	ENSG00000165731	ENST00000355710	Amplification	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	oncogene
RET	ENSG00000165731	ENST00000355710	Amplification	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	oncogene
RET	ENSG00000165731	ENST00000355710	Amplification	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	oncogene
RET	ENSG00000165731	ENST00000355710	Amplification	NA	NA	NA	Trial (melanoma)	https://clinicaltrials.gov/ct2/show/NCT02583542	oncogene
RET	ENSG00000165731	ENST00000355710	Amplification	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	oncogene
RET	ENSG00000165731	ENST00000355710	Amplification	NA	NA	NA	Trial (pancreatic ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	oncogene
RET	ENSG00000165731	ENST00000355710	Amplification	NA	NA	NA	Trial (thyroid ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	oncogene
RET	ENSG00000165731	ENST00000355710	Fusion	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT02314481	oncogene
RICTOR	ENSG00000164327	ENST00000357387	Amplification	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	
RICTOR	ENSG00000164327	ENST00000357387	Amplification	NA	NA	NA	Trial (RCC)	https://clinicaltrials.gov/ct2/show/NCT02583542	
RICTOR	ENSG00000164327	ENST00000357387	Amplification	NA	NA	NA	Trial (SCC Lung)	https://clinicaltrials.gov/ct2/show/NCT02583542	
RICTOR	ENSG00000164327	ENST00000357387	Amplification	NA	NA	NA	Trial (breast ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	
RICTOR	ENSG00000164327	ENST00000357387	Amplification	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02338622	
RICTOR	ENSG00000164327	ENST00000357387	Amplification	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02483858	
RICTOR	ENSG00000164327	ENST00000357387	Amplification	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	
RICTOR	ENSG00000164327	ENST00000357387	Amplification	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	
RICTOR	ENSG00000164327	ENST00000357387	Amplification	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	
RICTOR	ENSG00000164327	ENST00000357387	Amplification	NA	NA	NA	Trial (melanoma)	https://clinicaltrials.gov/ct2/show/NCT02583542	
RICTOR	ENSG00000164327	ENST00000357387	Amplification	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	
RICTOR	ENSG00000164327	ENST00000357387	Amplification	NA	NA	NA	Trial (pancreatic ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	
RICTOR	ENSG00000164327	ENST00000357387	Amplification	NA	NA	NA	Trial (thyroid ca)	https://clinicaltrials.gov/ct2/show/NCT02583542	
ROS1	ENSG00000047936	ENST00000368508	Fusion	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT02664935	oncogene
ROS1	ENSG00000047936	ENST00000368508	Fusion	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02568267	oncogene
SMARCA4	ENSG00000127616	ENST00000450717	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02601950	
SMARCA4	ENSG00000127616	ENST00000450717	Loss	NA	NA	NA	Trial (rhabdoid tu)	https://clinicaltrials.gov/ct2/show/NCT02601950	
SMARCA4	ENSG00000127616	ENST00000450717	Loss	NA	NA	NA	Trial (sarcoma-synovial)	https://clinicaltrials.gov/ct2/show/NCT02601950	
SMARCB1	ENSG00000099956	ENST00000263121	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02601937	
SMARCB1	ENSG00000099956	ENST00000263121	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02601950	
SMARCB1	ENSG00000099956	ENST00000263121	Loss	NA	NA	NA	Trial (rhabdoid tu)	https://clinicaltrials.gov/ct2/show/NCT02601950	
SMARCB1	ENSG00000099956	ENST00000263121	Loss	NA	NA	NA	Trial (sarcoma-synovial)	https://clinicaltrials.gov/ct2/show/NCT02601937	
SMARCB1	ENSG00000099956	ENST00000263121	Loss	NA	NA	NA	Trial (sarcoma-synovial)	https://clinicaltrials.gov/ct2/show/NCT02601950	
SS18	ENSG00000141380	ENST00000415083	Fusion	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02601937	
SS18	ENSG00000141380	ENST00000415083	Fusion	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02601950	
SS18	ENSG00000141380	ENST00000415083	Fusion	NA	NA	NA	Trial (rhabdoid tu)	https://clinicaltrials.gov/ct2/show/NCT02601950	
SS18	ENSG00000141380	ENST00000415083	Fusion	NA	NA	NA	Trial (sarcoma-synovial)	https://clinicaltrials.gov/ct2/show/NCT02601937	
SS18	ENSG00000141380	ENST00000415083	Fusion	NA	NA	NA	Trial (sarcoma-synovial)	https://clinicaltrials.gov/ct2/show/NCT02601950	
SSX1	ENSG00000126752	ENST00000376919	Fusion	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02601937	
SSX1	ENSG00000126752	ENST00000376919	Fusion	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02601950	
SSX1	ENSG00000126752	ENST00000376919	Fusion	NA	NA	NA	Trial (rhabdoid tu)	https://clinicaltrials.gov/ct2/show/NCT02601950	
SSX1	ENSG00000126752	ENST00000376919	Fusion	NA	NA	NA	Trial (sarcoma-synovial)	https://clinicaltrials.gov/ct2/show/NCT02601937	
SSX1	ENSG00000126752	ENST00000376919	Fusion	NA	NA	NA	Trial (sarcoma-synovial)	https://clinicaltrials.gov/ct2/show/NCT02601950	
SSX2	ENSG00000241476	ENST00000336777	Fusion	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02601937	
SSX2	ENSG00000241476	ENST00000336777	Fusion	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02601950	
SSX2	ENSG00000241476	ENST00000336777	Fusion	NA	NA	NA	Trial (rhabdoid tu)	https://clinicaltrials.gov/ct2/show/NCT02601950	
SSX2	ENSG00000241476	ENST00000336777	Fusion	NA	NA	NA	Trial (sarcoma-synovial)	https://clinicaltrials.gov/ct2/show/NCT02601937	
SSX2	ENSG00000241476	ENST00000336777	Fusion	NA	NA	NA	Trial (sarcoma-synovial)	https://clinicaltrials.gov/ct2/show/NCT02601950	
SSX4	ENSG00000268009	ENST00000595689	Fusion	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02601937	
SSX4	ENSG00000268009	ENST00000595689	Fusion	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02601950	
SSX4	ENSG00000268009	ENST00000595689	Fusion	NA	NA	NA	Trial (rhabdoid tu)	https://clinicaltrials.gov/ct2/show/NCT02601950	
SSX4	ENSG00000268009	ENST00000595689	Fusion	NA	NA	NA	Trial (sarcoma-synovial)	https://clinicaltrials.gov/ct2/show/NCT02601937	
SSX4	ENSG00000268009	ENST00000595689	Fusion	NA	NA	NA	Trial (sarcoma-synovial)	https://clinicaltrials.gov/ct2/show/NCT02601950	
TP53	ENSG00000141510	ENST00000269305	Large Deletion	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Large Deletion	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT03096054	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Large Deletion	NA	NA	NA	Trial (breast ca)	https://clinicaltrials.gov/ct2/show/NCT03096054	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Large Deletion	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Large Deletion	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Large Deletion	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT03096054	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Large Deletion	NA	NA	NA	Trial (esophageal SCC)	https://clinicaltrials.gov/ct2/show/NCT03096054	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Large Deletion	NA	NA	NA	Trial (head neck SCC)	https://clinicaltrials.gov/ct2/show/NCT02797964	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Large Deletion	NA	NA	NA	Trial (head neck SCC)	https://clinicaltrials.gov/ct2/show/NCT03096054	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Large Deletion	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Large Deletion	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT03096054	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Large Deletion	NA	NA	NA	Trial (pancreatic ca)	https://clinicaltrials.gov/ct2/show/NCT03096054	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Large Deletion	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Large Deletion	NA	NA	NA	Trial (urothelial ca)	https://clinicaltrials.gov/ct2/show/NCT03096054	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Loss	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Loss	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT03096054	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Loss	NA	NA	NA	Trial (breast ca)	https://clinicaltrials.gov/ct2/show/NCT03096054	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT03096054	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Loss	NA	NA	NA	Trial (esophageal SCC)	https://clinicaltrials.gov/ct2/show/NCT03096054	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Loss	NA	NA	NA	Trial (head neck SCC)	https://clinicaltrials.gov/ct2/show/NCT02797964	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Loss	NA	NA	NA	Trial (head neck SCC)	https://clinicaltrials.gov/ct2/show/NCT03096054	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT03096054	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Loss	NA	NA	NA	Trial (pancreatic ca)	https://clinicaltrials.gov/ct2/show/NCT03096054	oncogene/tumour suppressor
TP53	ENSG00000141510	ENST00000269305	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	oncogene/tumour suppressor
